Ingredient name,Brand,Product name,Link,
Lecithin,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=15,
Linum Usitatissimum (Linseed) Seed Extract,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=16,
Mentha Piperita (Peppermint) Extract,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=17,
Panax Ginseng Root Extract,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=18,
Pullulan,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=19,
Sclerotium Gum,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=20,
Sodium Phytate,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=21,
Sorbitan Trioleate,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=22,
Squalane,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=23,
Stearic Acid,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=24,
Tanacetum Vulgare Extract,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=25,
Water/Aqua,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=26,
Xanthan Gum,Cocokind,Texture Smoothing Cream,https://www.amazon.com/Cocokind-Cream-Texture-Smoothing-1-7/dp/B088HVSV7W/ref=sr_1_2_sspa?dib=eyJ2IjoiMSJ9.iE0Ts3PDk8upeYspPdO3lRG2QJvOSXfGCPLiRnjpgYVs5jjqn3ZmkBHYSRqkhfwGf5s73Kzz5h0a1nrZ_-GF0-oX5sgniXrGBDqgvpqB9DVgKGRONPrzL377-7KsAwtga0XyRgiujLdZfQsOw8dAprhgsjUlvCu57JcZdZFZRzNk6TWJkXCETLpTwWx_lRyQWzU-83R8PgRh0a6mb0t9sjrmR-X6oBjG_rhisaiWZesE_d5SkAjaA7gBbSx7w6KbP0lymvBjdbHIWq-MORDEnLMtQ9OdsZ5MyczYQy_z9bM.t7pSrvrXR9bFzv3IkXyILVjjZfh2y6rBBndyptzew_g&dib_tag=se&hvadid=457717122145&hvdev=c&hvlocphy=9002142&hvnetw=g&hvqmt=e&hvrand=13262720432049143626&hvtargid=kwd-933738200844&hydadcr=15405_11431029&keywords=cocokind+texture+smoothing+cream&qid=1717182689&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=27,
Avocado Oil,Nygee's Naturalz,Coffee & Rosemary Oil ,https://www.nygeesnaturalz.com/shop/p/coffee-rosemary-oil,
Butyrospermum Parkii (Shea) Butter,Nygee's Naturalz,Coffee & Rosemary Oil ,https://www.nygeesnaturalz.com/shop/p/coffee-rosemary-oil,
Coffee,Nygee's Naturalz,Coffee & Rosemary Oil ,https://www.nygeesnaturalz.com/shop/p/coffee-rosemary-oil,
Grapeseed Oil,Nygee's Naturalz,Coffee & Rosemary Oil ,https://www.nygeesnaturalz.com/shop/p/coffee-rosemary-oil,
Rosemary,Nygee's Naturalz,Coffee & Rosemary Oil ,https://www.nygeesnaturalz.com/shop/p/coffee-rosemary-oil,
Sea Moss,Nygee's Naturalz,Coffee & Rosemary Oil ,https://www.nygeesnaturalz.com/shop/p/coffee-rosemary-oil,
Sunflower Oil,Nygee's Naturalz,Coffee & Rosemary Oil ,https://www.nygeesnaturalz.com/shop/p/coffee-rosemary-oil,
Sweet Almond Oil,Nygee's Naturalz,Coffee & Rosemary Oil ,https://www.nygeesnaturalz.com/shop/p/coffee-rosemary-oil,
2nd release products,,,,
Behenyl Alcohol,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472021,
Butylene Glycol,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472022,
Butyrospermum Parkii (Shea) Butter,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472023,
Cetearyl Alcohol,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472024,
Cetearyl Glucoside,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472025,
Coco-Caprylate/Caprate,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472026,
Diglycerin,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472027,
Glycerin,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472028,
Glyceryl Stearate,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472029,
Helianthus Annuus (Sunflower) Seed Oil,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472030,
Pentylene Glycol,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472031,
Perilla Ocymoides Leaf/Stem Oil,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472032,
Phytic Acid,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472033,
Polyglyceryl-2 Stearate,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472034,
Propanediol Dicaprylate/Caprate,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472035,
Salix Alba (Willow) Bark Extract,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472036,
Sodium Citrate,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472037,
Sodium Stearoyl Lactylate,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472038,
Stearyl Alcohol,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472039,
Tocopherol,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472040,
Water,DAMDAM,Mochi Mochi Luminous Plumping & Hydrating Moisturizer,https://www.sephora.com/product/dam-dam-mochi-mochi-luminous-plumping-moisturizer-P472041,
Calendula (Calendula officinalis),Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Chamomile (Matricaria recutita),Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Cranberry Seed Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Frankincense Essential Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Helichrysum Essential Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Jojoba Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Lavender Essential Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Marshmallow Root (Althaea officinalis),Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Red Raspberry Seed Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Rose Geranium Essential Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Safflower Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Sea Buckthorn Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Tocopherol,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
Ylang Ylang Essential Oil,Earth Allies,Dawn Facial Serum,https://www.tryearthallies.com/products/dawn-facial-oil-serum,
C10-18 Triglycerides,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Caprylic/Capric Triglyceride,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Ceramide NP,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Cetearyl Alcohol,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Dimethyl Isosorbide,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Glyceryl Behenate,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Glyceryl Caprylate,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Helianthus Annuus (Sunflower) Seed Wax,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Hydrogenated Farnesene,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Limnanthes Alba (Meadowfoam) Seed Oil,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Naringenin,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Polyhydroxystearic Acid,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Silica,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Simmondsia-Chinensis (Jojoba) Seed Oil,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Sodium Hyaluronate,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Squalane,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Stearyl Behenate,DEINDE,Face stick,https://www.deinde.com/products/moisture-locking-face-stick,
Avocado Oil,Earth Allies,Dusk Facial Serum,NOT AVAILABLE NOW,
Blue Chamomile Essential Oil,Earth Allies,Dusk Facial Serum,,
Calendula (Calendula officinalis),Earth Allies,Dusk Facial Serum,,
Cedar Wood Essential Oil,Earth Allies,Dusk Facial Serum,,
Gotu kola (Centella asiatica),Earth Allies,Dusk Facial Serum,,
Helichrysum (Helichrysum italicum),Earth Allies,Dusk Facial Serum,,
Helichrysum Essential Oil,Earth Allies,Dusk Facial Serum,,
Jojoba Oil,Earth Allies,Dusk Facial Serum,,
Pomegranate Oil,Earth Allies,Dusk Facial Serum,,
Rose Otto Essential Oil,Earth Allies,Dusk Facial Serum,,
"Rosehip Oil, Rose hip oil, Rose hip seed oil",Earth Allies,Dusk Facial Serum,,
Tocopherol,Earth Allies,Dusk Facial Serum,,
Aloe,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Arnica,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Beeswax,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Borage Oil,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Calendula,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Cetyl Alcohol,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Chamomile,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Cocoa Butter,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Coconut Oil,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Ethylhexyl Palmitate,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Ethylhexylglycerin,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Evening Primrose,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Flaxseed Oil,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Geranium,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Ginger Root Essential Oil,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Glyceryl Stearate,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
Jojoba Oil,Eight Saints,Skincare Cloud Whip Vitamin C Face Moisturizer,https://www.amazon.com/Eight-Saints-Vitamin-Natural-Wrinkles/dp/B08YZ8219S,
